,Tweet Id,user,location,Tweets
2630,1402235848322605057,RDJConsult,Southern Africa ,"Today is #World #Oceans #Day, reminding us to keep our #oceans clean!
@RDJConsult @InfocusN @UNDPNamibia @GZOceanSolar @Ocean_multi_use 
#worldoceansday #sdgs #sustainabledevelopmentgoals #oceanlife #oceanconservation #climate #consult #consultingservices https://t.co/6zIScxKvnE"
2631,1402235805544894466,ianrkenilworth,Kenilworth,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2632,1402235744828235781,cacildavaz4,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2633,1402235642034233348,jennmedia1,"Wales, United Kingdom","It's #WorldOceansDay! 🌊🌍

We caught up with @WWFCymru to hear how seagrass in Wales is providing a nature-based solution with a global impact...

https://t.co/XRhTWIEa5H 

#climatecymru #wwf"
2634,1402235569657221122,NormanMbedzi3,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2635,1402235521586372610,SamJamesWard,Wales,"It's #WorldOceansDay! 🌊🌍

We caught up with @WWFCymru to hear how seagrass in Wales is providing a nature-based solution with a global impact...

https://t.co/XRhTWIEa5H 

#climatecymru #wwf"
2636,1402235479970484225,npnarensm1,"Surat, India","Happy World Oceans Day!🌊
One Ocean, One Climate, One Future – Together

@WorldOceansDay #WorldOceanDay https://t.co/Vsii3zsUgN"
2637,1402235463616942084,springwise,London/Global,"With #worldoceanday2021 in mind, here are some of our most promising solutions to the plastic waste problem affecting our oceans.
https://t.co/lpvpXtGR5r"
2638,1402235430888742921,ChippenhamWild,"Chippenham, England","It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2639,1402235329067814912,MacduffShell,"Aberdeenshire, Scotland","Happy World Ocean Day! We're proud to launch an exciting new film for Take the Bait, a collaboration with @BangorUni and @SeaTrustWales, supported by fishermen. By working together, we can ensure our solutions to plastic pollution are holistic and effective. #WorldOceanDay https://t.co/uDPsiaPjhW"
2640,1402235243386621962,drinksco_UK,Barcelona,"🧜‍♀️ Dive into the world of Mermaid Gin this World Oceans Day.  

🎁Made with ethically sourced botanicals and presented in beautiful plastic-free packaging, Mermaid gin makes a gorgeous gift. 👇

https://t.co/v8DHnwdDCf 

#WorldOceansDay #MermaidGin #IsleOfWight https://t.co/7GDgSaD55Z"
2641,1402235120967426050,ScienceWeekUK,All around the UK,"Happy World Ocean Day 🌊😍! #WorldOceanDay is a chance to celebrate the oceans that unite the world, and to take action to conserve them ♻️. Check out our blog by Honorary Fellow @LizBonnin on turning the tide on plastic pollution in the ocean: https://t.co/cfqIc7RmDE https://t.co/kMwU2QJBc7"
2642,1402235055750193157,alfaireland,,"Today is @WorldOceansDay 
 
One Ocean, One Climate, One Future – Together

'The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean &amp; climate.' 

Find out more &amp; sign the 30x30 petition 👉🏻 https://t.co/WWtZ6F7A8N

#WorldOceanDay https://t.co/FUTtMKKz9I"
2643,1402235004168675330,arunshah240,"Syangja,Nepal","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2644,1402234551594721281,Q2QGlobal,"Barcelona, ​​Spain","Today is World Ocean Day!
The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean and climate. We donate to @oceana to support our shared blue home.

Learn more about #WorldOceanDay, here: https://t.co/EdzVpmqHFE
#SaveOurOceans https://t.co/2PRhNHiyPD"
2645,1402234532217163777,CNJohansens,Worldwide,Wishing all of our followers a happy World Ocean Day! Taking care of our planet is at the core of Condé Nast Johansens values. Read on to find out how hotels are embracing a plastic-free future... https://t.co/sk9mzFTEeL https://t.co/VaXmyQaUYt
2646,1402234469151428609,soourdoh,surround yourself with good people                             cause you are a good person too*:･ﾟ✧ ,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2647,1402234326151012357,DavidSuzukiFDN,Canada,"The ocean is Earth’s largest life-support system and carbon sink. We can’t overcome the climate and biodiversity crisis without it. This #WorldOceanDay, let’s #droptheS and build a movement around the world to restore ocean health together. https://t.co/8Kps9aC5jA"
2648,1402234119975800834,ClimateCymru,🌍 🏴󠁧󠁢󠁷󠁬󠁳󠁿,"It's #WorldOceansDay! 🌊🌍

We caught up with @WWFCymru to hear how seagrass in Wales is providing a nature-based solution with a global impact...

https://t.co/XRhTWIEa5H 

#climatecymru #wwf"
2649,1402234118310670339,NewsValuer,"Copenhagen, Denmark","@chinadialogue Hi! We loved your article on plastic pollution! Take a look at @ValuerAI latest article What You Should Know About Ocean Sustainability as We Start to Celebrate World Oceans Day! and let us know what you think! 
 #sustainability #oceanday
https://t.co/ujOHmui4Ol"
2650,1402234094226919428,ecogreenlove,,"Ocean Climate Action [Infographic + Guide] #OceanClimateAction [Infographic + Guide] #WorldOceanDay #Protect30x30 #worldoceansdayAs we all cope with the current crisis, many leaders around the world are seriously considering a proposal to... https://t.co/S6mjDMJbr7"
2651,1402234052489404426,Auriga_Services,West Midlands,"Auriga supports #WorldOceanDay - the ocean generates the oxygen we breathe, cleans the water we drink, and regulates our climate. That is why we have signed the #CampaignForNature's #30x30 petition, calling for world leaders to commit to protecting 30% of the planet by 2030! https://t.co/PGfDS345VC"
2652,1402234047447945219,WIA_Europe,,Worried about waste? WIA-E Bremen member Dr. Hannah Brocke will introduce the problem of plastic waste in the ocean and the UN initiative 30x30 in an upcoming webinar that will kick off the Cleanup Challenge 8-15 June. https://t.co/rlz6rcmyYy https://t.co/D1w5XloDcY
2653,1402234027382353923,EcoSchoolsWales,Wales,🌟FP1🌟 🌍🌊World Oceans Day🌊🌍 We have enjoyed listening to the story Commotion in the Ocean 📚🐳🐠🐙🦑 We have learnt about plastic pollution and how we can help to ‘Save our Oceans’ ♻️🌊🌍 #WorldOceansDay2021 @EcoSchoolsWales @StuartRRSA  #RRSA26 https://t.co/YPUsyuw6af
2654,1402234024416980997,lukejonestri,Sydney,"Happy World Ocean Day.

One ocean, one climate, one future - together.
#worldoceansday

#lukejonestri #swim #ocean #swimming #openwater #nature #greatoutdoors #blueseventy https://t.co/hk97DCx74u"
2655,1402233997552504838,WILDOCEANSSA,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2656,1402233708107776002,VesselBot,"Attiki, Greece","On the occasion of this year’s World Ocean Day, we promise to save our oceans. We, at #VesselBot, are dedicated to improving our climate actions every day and are committed to this every day with our services.

#WorldOceanDay #sustainability #responsibility #shipping https://t.co/QEaXcBia4h"
2657,1402233696883728385,Ffoodinstitute,"Bologna, IT & San Francisco, CA","The #plasticwaste shows no signs of slowly down and we need to rapidly use of #ocean-bound #plastic as part of the solution. It is a key element of creating a circular economy for plastic while also protecting our oceans and #marinelife.
https://t.co/xnZlQYoCGG #WorldOceansDay"
2658,1402233569385205765,CorrectionsMv,Maldives,"Its World Ocean Day.
Lets end the waves of waste.
Lets beat plastic pollution!
Save the oceans, save the earth!
#oceanday #worldoceanday2021 https://t.co/NTEfv7foua"
2659,1402233297212686337,JulianChokkattu,New York City,"🌊Happy World Ocean Day 🌊 Here's a plastic phone case the company claims can biodegrade in two years.
https://t.co/bZdQHEfbNq via @WIRED"
2660,1402232545681371141,Love50895953,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2661,1402232448881152004,Nina_Ella_,Germany,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2662,1402232156764749826,JanitorialExp,"Kings Cross, London",Happy World Ocean Day!🌊By working together we can protect and restore our ocean. For example by reducing the use of plastic in packaging. For the packaging of our detergents we already opt for recycled plastic and plastic based on sugar cane &amp; the packaging is 100% recyclable! https://t.co/qTfnnuhW7c
2663,1402232019543891970,J_sunshine_L,,"Wang Yibo reposted WildAid's post, adding:

Today is World Oceans Day.
To reduce ocean plastic pollution, start with bringing your own water cup, tableware &amp; environmentally friendly bag. Join me &amp; @WildAid Earth One, and be a #BYOer.

[ #WangYibo × #WildAid ]
#YIBOPositiveEnergy https://t.co/pBLWIL7sbm https://t.co/RxWh24Vzky"
2664,1402231947405905924,dasohamsevayen,"DASOHAM HQ, Kapkot, India ","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2665,1402231551182704640,3gaw7,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2666,1402231411835293701,BenMoat1,,"Happy World Oceans Day!!! Join us for the @NOCnews open day (registration below) to hear from various speakers about ocean science! You can hear from yours truly and @BenMoat1 on 'the role of the ocean in our changing climate', followed by a Q&amp;A session, at 1 pm (BST): https://t.co/GmAEJCARiN https://t.co/sKakwJnHYN"
2667,1402231132641370115,ArchitM28623492,"Kalyanpur, Lucknow","HAPPY WORLD OCEANS DAY!

One Ocean, One Climate, One Future – Together!

Did you know that only 5 percent of South Africa’s oceans are protected by 41 #Marine Protected Areas? 
We join the demand to protect at least 30% of our #oceans by 2030.

#WorldOceanDay #protect30x30 #sea https://t.co/4RJ56Uzb7D"
2668,1402231090534916097,SallyLongford,Nottingham,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2669,1402230880098086913,MeethuThekkel,India/Bhaarat,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2670,1402230606176550916,DesignImpactInd,"Bengaluru, India","From eating local, sustainably sourced fish to stopping plastic pollution, we all have our roles to save our oceans. What do you think you can do this World Ocean Day today?
.
.
.
#WorldOceansDay #WorldOceanDay #WorldOceansDay2021 #oceansday2021 #oceanday #JoinTheMovement #ocean https://t.co/ChFyMmG1d1"
2671,1402230365755002880,luckyfire86,holland,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2672,1402230308645314563,CdricK92000932,,"June, 8th – World Ocean day !
One Ocean, One Climate, One Future Together
Get your Fish Free #Omega3 from #SustainableMicroalgae !
#Fermentalg #DHA #DHAORIGINS #FermentalgSustainableSolutions #WorldOceanDay #LoveOurMother #OceanClimateAction #CleanOcean #LifeBelowWater https://t.co/gtVyMlMByu"
2673,1402230005288013826,treeactionuk,"Brighton, UK","We're dedicated to planting trees to help tackle climate change. Trees are not the only things that need saving though - saving the ocean is vital for our environment. This #WorldOceansDay here’s 10 things you can do to help the ocean: https://t.co/A8Da0DmVfo
#climatechange"
2674,1402229671366963203,smrober9,"Des Moines, IA","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2675,1402229421579202561,yibotrash0805,,"Wang Yibo reposted WildAid's post, adding:

Today is World Oceans Day.
To reduce ocean plastic pollution, start with bringing your own water cup, tableware &amp; environmentally friendly bag. Join me &amp; @WildAid Earth One, and be a #BYOer.

[ #WangYibo × #WildAid ]
#YIBOPositiveEnergy https://t.co/pBLWIL7sbm https://t.co/RxWh24Vzky"
2676,1402228339453145090,UKinMumbai,"Bandra Kurla Complex, Mumbai","🇮🇳 is among 80 countries that have signed up to protect 30% of the world's ocean🌊 by 2030. 

This '30by30' commitment is a step forward in global climate action led by 🇬🇧

Read more 👇 #WorldOceanDay #TogetherForOurPlanet https://t.co/NdSyEp8VBJ"
2677,1402227836539207680,Rahuldayanand05,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2678,1402227525573648386,m_devall1,Oldham UK,"It is World Ocean Day today.
Can you believe what we are doing to our oceans and water bodies. Let us preserve and protect all our natural resources..Beat plastic pollution.
via @MikeHudema https://t.co/32IFC0cf50"
2679,1402227434385252353,NAUTILOS_H2020,,"One Ocean, One Climate, One Future – Together! Nautilos is celebrating the #WorldOceanDay and hopes to make a significant contribution towards the democratisation of marine environment monitoring.

#UNWorldOceansDay #WorldOceanDay #OceanObs
@OceanicGlobal  @WorldOceansDay https://t.co/ISYv4q21DP"
2680,1402227427699527683,AdelOfficial,Hungary,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2681,1402227411228393474,AstroSyahirah,"Johor Bahru, Johor","8 JUNE IS THE WORLD'S OCEAN DAY🌏🌊

If there's anything that can rival my love towards the night sky, it's the ocean.

Climate change, water pollution, ocean species decline, endangered reefs, plastics and microplastics. https://t.co/gjADI1u9W8"
2682,1402227391016079360,neo_silva,,"Today is World Oceans Day. Cartoon by @rodrigocartoon: https://t.co/76M20eDwAB

#worldoceansday #plastic #oceans #nature #sealife https://t.co/KXfow2GwSJ"
2683,1402227372028424197,corevork,"Bengaluru South, India","@sudarsansand @UNEP @WorldOceansDay @UNinIndia @moefcc @narendramodi @PrakashJavdekar @LewisPugh @deespeak @ImRaina @amitabhk87 World Oceans Day - June 5
We all have a role to play in protecting our #ocean

Let's pledge to
1. Reduce our carbon footprint
2. Do not use single-use plastic
3. STOP POLLUTION

#WorldOceansDay #water #Biology #earth #banplastic @UNEP @UNinIndia https://t.co/bM5LI5zoQj"
2684,1402227312800698368,WBGlobal1,Europe,"#WorldOceansDay - #EuropeanInvestmentBank publishes new #Ocean #Plastics Reduction Guide https://t.co/WI0SCaOeUK guide outlines key problems &amp; challenges, how these can be addressed &amp; promotes #circularsolutions to ocean plastic pollution #microplastics https://t.co/bk5zxFd28X"
2685,1402227200439427074,corevork,"Bengaluru South, India","@SadhguruJV World Oceans Day - June 5
We all have a role to play in protecting our #ocean

Let's pledge to
1. Reduce our carbon footprint
2. Do not use single-use plastic
3. STOP POLLUTION

#WorldOceansDay #water #Biology #earth #banplastic @UNEP @UNinIndia https://t.co/a9K2sOvenm"
2686,1402227120663941123,TIC_conferences,"Glasgow, Scotland","Today is #WorldOceanDay - let's all unite and rally the world to protect &amp; restore our ocean with collaborative conservation! One Ocean, One Climate, One Future - Together 🌍💚 https://t.co/UjruZKfpUr"
2687,1402226551102623744,adolfo_fb,,Today is World Ocean Day. Climate change is threatening marine biodiversity. We all need to act. Our ambition is to be a climate-neutral company by 2040. #ForEveryonesSafety #WorldOceanDay https://t.co/7XeCFdG1R4
2688,1402226470659842050,SakonsaOrg,,"World Oceans Day on June 8,the UN has called for sustainable efforts and 
stopping plastic pollution in order to save the oceans.eating local, sustainably-sourced fish to 
stopping plastic pollution, we all have a role to play to Save Our Ocean.
#WorldOceansDay 
#WorldOceanDay"
2689,1402226416977076228,sask0109,,"20210608 WangYibo weibo updates

""Today is World Oceans Day. To reduce plastic pollution in the ocean, start by bringing your own bottles, tableware and reusable bags. Join WildAid and me!""

#WangYibo 
#หวังอี้ป๋อ 
#왕이보 https://t.co/ayA7NAkaGy https://t.co/vzbVz8cT0N"
2690,1402226287910006786,GreenseasOrg,"London, England",Why‌ ‌is‌ ‌there‌ ‌so‌ ‌much‌ ‌plastic‌ ‌in‌ ‌the‌ ‌ocean?‌ ‌ ‌ https://t.co/LxoxrFhVzw
2691,1402226103276556289,Goa403709India,,"The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean and climate. Incorporate it into your World Ocean Day celebrations and sign the petition now! Happy World Ocean Day! Find out more: https://t.co/TDDSmn4bSG

#AE2021 #EABA https://t.co/JV2pnNrbvd"
2692,1402225769674383362,SAIL_Leeds,Leeds,"🐬 It's #WorldOceanDay 🐠
 
Our oceans store huge amounts of carbon, but global heating and pollution is limiting this. 
 
How you can help?

🌊Sign the World Ocean Day petition
⚡️Support the transition to renewable energy
♻️ Reduce the plastic you use

👉 https://t.co/WnfiGVxcxb https://t.co/KdOdqdnsbv"
2693,1402225228021964801,murielknezek,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2694,1402224839318925314,MuruganThiruve4,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2695,1402224567758864388,HermitageAcad,"Helensburgh, Scotland","- 16:00 - explore the link between our ocean and climate with a fun and informative World Ocean Day lesson - an informative and empowering look at our ocean, our climate and what you can do to help! https://t.co/g6bYeAraq6"
2696,1402224540412006401,EMaryes7,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2697,1402224481574154242,elmervalenzuela,"Malate, Manila","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2698,1402224268264546305,frozenflat,Salmon Beach NB,"Happy World Ocean Day 
Read all the News about Climate Change and More at 

https://t.co/p3KrBHq3sZ

@UNFCCC
#WorldOceansDay
#ClimateAction 
#ClimateChange 
#WorldEnvironmentDay"
2699,1402224121652645891,sask0109,,"Wang Yibo reposted WildAid's post, adding:

Today is World Oceans Day.
To reduce ocean plastic pollution, start with bringing your own water cup, tableware &amp; environmentally friendly bag. Join me &amp; @WildAid Earth One, and be a #BYOer.

[ #WangYibo × #WildAid ]
#YIBOPositiveEnergy https://t.co/pBLWIL7sbm https://t.co/RxWh24Vzky"
2700,1402223901057368071,bathenganddes,"Bath, England","It's World Oceans Day! 🌊

PhD student, Russell Arnott is researching phytoplankton in turbulent environments. Having a better understanding of this may help mitigate the harmful algal blooms occurring more often due to climate change. 

Read more👇
https://t.co/biZ8yfuLxT https://t.co/MkDca61h21"
2701,1402223329138954243,Tanmushimushi,"Nottingham, UK","It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2702,1402223218144866306,sysymna,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2703,1402222920064176129,PiviSderholm,,"Happy World Ocean Day! One Ocean, One Climate, One Future - Together https://t.co/fCMhcVClka"
2704,1402222522427494400,Scoonorg,"Oslo, Norway","Today is World Ocean Day — One Ocean, One Climate, One Future – Together!
The theme for World Oceans Day 2021 is “The Ocean: Life and Livelihoods”
#worldoceanday2021 
#WorldOceanDay 
#marine #coastal https://t.co/Bow09dhUbm"
2705,1402222331225849858,green_mattias,"Wales, United Kingdom","Educate yourself this World Ocean Day with 30 Second Oceans by @YuengP and @green_mattias 

A timely look at the state of the oceans and how climate change is affecting them.

Order your copy now: https://t.co/4jHfYqxjkI https://t.co/XOxzLtiHst"
2706,1402222310258532354,lizaw288,,"20210608 WangYibo weibo updates

""Today is World Oceans Day. To reduce plastic pollution in the ocean, start by bringing your own bottles, tableware and reusable bags. Join WildAid and me!""

#WangYibo 
#หวังอี้ป๋อ 
#왕이보 https://t.co/ayA7NAkaGy https://t.co/vzbVz8cT0N"
2707,1402222201416437769,duarteoceans,,"@TheRedSeaGlobal highlighted as a model of Private leadership in Ocean-based climate action in my OpEd to celebrate World Ocean Day at UN Race for Zero

https://t.co/tPU1uX6GBy

@JohnPagano"
2708,1402222173759184901,Albertorum_,"San Sebastián de la Gomera, Es","Today is World Oceans Day. Cartoon by @rodrigocartoon: https://t.co/76M20eDwAB

#worldoceansday #plastic #oceans #nature #sealife https://t.co/KXfow2GwSJ"
2709,1402221938479620096,UlrikaModeer,"New York, USA","The warm㏌g, deoxygenation &amp; acidiﬁcation of our oceans caused by #climatechange is alarming &amp; threatening not only to global food supply, economy &amp; climate, but to our very eⅺstence on this planet. 

Let's unite to #SaveOurOceans on #WorldOceansDay.

🌊https://t.co/3ih985sTaa https://t.co/Zrd64CSxZX"
2710,1402221815758569473,CHCS_Humanities,Cefn Hengoed Community School,"#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
2711,1402221772687224840,DafenSchool,SA14 8LL,🌟FP1🌟 🌍🌊World Oceans Day🌊🌍 We have enjoyed listening to the story Commotion in the Ocean 📚🐳🐠🐙🦑 We have learnt about plastic pollution and how we can help to ‘Save our Oceans’ ♻️🌊🌍 #WorldOceansDay2021 @EcoSchoolsWales @StuartRRSA  #RRSA26 https://t.co/YPUsyuw6af
2712,1402221548426178565,IPEN_AF,Yaoundé Came,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2713,1402221489219420165,MirjanaMilorad3,,"Happy World Ocean Day 8.06.2021.
One #Ocean, One #Climate, One #Future – #Together https://t.co/9kAu34rPJK"
2714,1402221377977991172,OflTrashPirates,,"Happy World Oceans Day! To celebrate, wherever you are, pick up some trash. Trash easily gets into streams and rivers that lead to the open ocean. Do your part! 🌊
.
.
#worldoceansday #ocean #beach #beachcleanup #cleanup #litter #trash #litterbug #plastic #plasticpollution https://t.co/1lQ6l7xa4n"
2715,1402221354318012417,FH4Labour,"Folkestone, England","Today, on World Ocean Day, we need to recognize that climate change is not a problem for the 2030’s, 2040’s or 2050’s, but something that needs to be addressed today.  Our government must deliver more than words and act for the many not just the few. https://t.co/cFc0OKXj6f"
2716,1402221318238523393,tim_mcgirr,"Folkestone, England","Today, on World Ocean Day, we need to recognize that climate change is not a problem for the 2030’s, 2040’s or 2050’s, but something that needs to be addressed today.  Our government must deliver more than words and act for the many not just the few. https://t.co/cFc0OKXj6f"
2717,1402221233882603525,AnwarkHassan19,India,#BREAKING World ocean day is focusing on protecting 30% of our blue planet for a healthy ocean and climate. #Protect30x30 https://t.co/Egpu1IqYvh
2718,1402221184167682056,CertoJudas,,"Today is World Oceans Day. Cartoon by @rodrigocartoon: https://t.co/76M20eDwAB

#worldoceansday #plastic #oceans #nature #sealife https://t.co/KXfow2GwSJ"
2719,1402221153725435906,dilipnethas,"Medchal,Telangana, India.","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2720,1402221127737487361,FH4Labour,"Folkestone, England","Today, on World Ocean Day, we need to recognize that climate change is not a problem for the 2030’s, 2040’s or 2050’s, but something that needs to be addressed today.  Our government must deliver more than words and act for the many not just the few. https://t.co/cFc0OKXj6f"
2721,1402220971382214657,EcoHermie,"Helensburgh, Scotland","- 16:00 - explore the link between our ocean and climate with a fun and informative World Ocean Day lesson - an informative and empowering look at our ocean, our climate and what you can do to help! https://t.co/g6bYeAraq6"
2722,1402220968567885825,robocopmaximus,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
2723,1402220558901813250,TiaanK89,"Alberton, South Africa","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
2724,1402220529348718596,USAIDMozambique,Maputo,"""We only have one earth. This is our home, and we need to protect it.” Meet Carmela, a young Filipina passionate abt protecting the world’s oceans. Learn how USAID &amp; partners are working to fight ocean plastic pollution in the Philippines: https://t.co/S48lyR8ebV 
#WorldOceanDay"
2725,1402220194295123974,MarkMalachowski,United States,"World Ocean Day is today, so why not mark the day doing your bit to prevent plastic pollution and sign up to do a litter pick for the #GBSpringClean? 🌊💙
Become a #litterhero by joining our Adopt-a-Street litter picking scheme: https://t.co/kf3rpjDjnY https://t.co/TwDFoYu0g6"
2726,1402219949838454784,aztcljune,CA AZ WA NE 🇺🇸,"Do you know what today is? It's World Oceans Day! Watch as Emily Hope at SEA LIFE London Aquarium, discusses their new ocean plastic exhibit: https://t.co/IMNPCPmWL1"
2727,1402219606920601604,accuweather,"State College, PA","Do you know what today is? It's World Oceans Day! Watch as Emily Hope at SEA LIFE London Aquarium, discusses their new ocean plastic exhibit: https://t.co/IMNPCPmWL1"
2728,1402219478931410951,JSE_Group,"Johannesburg, South Africa","This World Oceans day we also support the 2021 Conservation Action Focus, which is a global movement to protect at least 30% of our blue planet by 2030 (“30x30”). A healthy ocean is a crucial part of the solution to the climate crisis which threatens our lives and livelihoods."
2729,1402219151687663623,FlavorWiki,"Zurich, Switzerland","On World Oceans Day we recall that life underwater is essential to life on land. The ocean produces half of the oxygen we breathe. 

As a major heat and carbon sink, the ocean plays a fundamental role in mitigating climate change. https://t.co/RHBSrekDRo"
2730,1402219114068951040,ns_recycling,,"World Ocean Day is today, so why not mark the day doing your bit to prevent plastic pollution and sign up to do a litter pick for the #GBSpringClean? 🌊💙
Become a #litterhero by joining our Adopt-a-Street litter picking scheme: https://t.co/kf3rpjDjnY https://t.co/TwDFoYu0g6"
2731,1402218934477099012,LordFusitua,"Nuku’alofa, Tonga","❗️Happy World’s Ocean Day 2021❗️

Pacific Islanders are custodians of:
✅Biggest ocean in the world
✅Richest ocean in the world

But threaten by 
🛑Climate Change
🛑Overfishing
🛑 Plastic Pollution

The Ocean is us. Let’s Protect it.
✳️SDG14 ♻️WorkingTogether ♻️PacificOcean https://t.co/G9r6lHpsi4"
2732,1402218922791870472,LAURAda28051967,,"It is World Ocean Day today.
Can you believe what we are doing to our oceans and water bodies. Let us preserve and protect all our natural resources..Beat plastic pollution.
via @MikeHudema https://t.co/32IFC0cf50"
2733,1402218894522191872,DLGBENELUX,The Netherlands,"The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean and climate. Incorporate it into your World Ocean Day celebrations and sign the petition now! Happy World Ocean Day! Find out more: https://t.co/TDDSmn4bSG

#AE2021 #EABA https://t.co/JV2pnNrbvd"
2734,1402218894153109507,AlgaeCongresss,7-9 December 2021 ONLINE,"The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean and climate. Incorporate it into your World Ocean Day celebrations and sign the petition now! Happy World Ocean Day! Find out more: https://t.co/vtktZPhaxz

#AE2021 #EABA https://t.co/4Hb7r2xwDo"
2735,1402218893964464135,SeAgriculture,15/16 September 2021 ONLINE,"The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean and climate. Incorporate it into your World Ocean Day celebrations and sign the petition now! Happy World Ocean Day! Find out more: https://t.co/DJHMFprcHg

#AE2021 #EABA https://t.co/lNT66lGtqf"
2736,1402218860208562179,UNEP_AsiaPac,"Bangkok, Thailand","This #WorldOceansDay🌊learn about the plastic value chain &amp; tools for the management of plastic pollution.

Join our e-learning course with @UNESCAP ⬇️ https://t.co/gkAqCSnWoM https://t.co/2BVSDMQM7w"
